Timestamp,Class,Entry,Exit,Distance_m,Speed_kmh
06-09-2017 00:47,car,WEST,EAST,21.5,54.8
06-09-2017 00:48,car,NORTH,SOUTH,21.5,66.5
06-09-2017 00:53,car,WEST,EAST,21.5,51.3
06-09-2017 00:54,car,EAST,WEST,21.5,66.9
06-09-2017 00:57,car,EAST,WEST,21.5,69
06-09-2017 00:59,car,WEST,EAST,21.5,79.1
06-09-2017 01:00,car,EAST,WEST,21.5,58.5
06-09-2017 01:00,car,EAST,WEST,21.5,48
06-09-2017 01:00,car,WEST,EAST,21.5,56
06-09-2017 01:00,car,WEST,EAST,21.5,64.7
06-09-2017 01:00,car,NORTH,SOUTH,21.5,66.4
06-09-2017 01:00,car,NORTH,SOUTH,21.5,70.1
06-09-2017 01:00,car,SOUTH,NORTH,21.5,74.3
06-09-2017 01:00,bus,NORTH,SOUTH,21.5,39.2
06-09-2017 01:00,car,NORTH,SOUTH,21.5,68
06-09-2017 01:00,car,WEST,EAST,21.5,59.4
06-09-2017 01:00,car,SOUTH,NORTH,21.5,82.1
06-09-2017 01:00,bus,EAST,WEST,21.5,36.5
06-09-2017 01:00,car,SOUTH,NORTH,21.5,65.1
06-09-2017 01:00,car,EAST,WEST,21.5,52.9
06-09-2017 01:00,car,NORTH,SOUTH,21.5,59.6
06-09-2017 01:00,car,NORTH,SOUTH,21.5,54.6
06-09-2017 01:00,car,SOUTH,NORTH,21.5,68.6
06-09-2017 01:00,car,EAST,WEST,21.5,60.4
06-09-2017 01:00,car,NORTH,SOUTH,21.5,43.4
06-09-2017 01:00,car,SOUTH,NORTH,21.5,69.3
06-09-2017 01:00,car,EAST,WEST,21.5,39.4
06-09-2017 01:00,car,SOUTH,NORTH,21.5,52.3
06-09-2017 01:00,car,NORTH,SOUTH,21.5,56.1
06-09-2017 01:00,car,NORTH,SOUTH,21.5,58.5
06-09-2017 01:00,car,NORTH,SOUTH,21.5,60.5
06-09-2017 01:00,car,EAST,WEST,21.5,60.7
06-09-2017 01:00,car,EAST,WEST,21.5,64.1
06-09-2017 01:00,car,WEST,EAST,21.5,47.1
06-09-2017 01:00,car,NORTH,SOUTH,21.5,70.2
06-09-2017 01:00,bus,WEST,EAST,21.5,42
06-09-2017 01:00,car,NORTH,SOUTH,21.5,68.2
06-09-2017 01:00,car,EAST,WEST,21.5,70.8
06-09-2017 01:00,car,NORTH,SOUTH,21.5,50.7
06-09-2017 01:00,car,SOUTH,NORTH,21.5,59.4
06-09-2017 01:00,car,EAST,WEST,21.5,60.1
06-09-2017 01:01,car,NORTH,SOUTH,21.5,68.2
06-09-2017 01:01,car,EAST,WEST,21.5,65.2
06-09-2017 01:01,car,SOUTH,NORTH,21.5,62.3
06-09-2017 01:01,car,WEST,EAST,21.5,55.4
06-09-2017 01:01,truck,WEST,EAST,21.5,52.1
06-09-2017 01:01,car,SOUTH,NORTH,21.5,67.2
06-09-2017 01:01,car,EAST,WEST,21.5,63
06-09-2017 01:01,car,EAST,WEST,21.5,59.4
06-09-2017 01:01,car,WEST,EAST,21.5,64.9
06-09-2017 01:01,truck,WEST,EAST,21.5,47.7
06-09-2017 01:01,car,SOUTH,NORTH,21.5,46.5
06-09-2017 01:01,car,SOUTH,NORTH,21.5,48.8
06-09-2017 01:01,car,EAST,WEST,21.5,57
06-09-2017 01:01,car,WEST,EAST,21.5,47.6
06-09-2017 01:01,car,EAST,WEST,21.5,68.3
06-09-2017 01:01,car,WEST,EAST,21.5,57
06-09-2017 01:01,car,WEST,EAST,21.5,61.2
06-09-2017 01:01,car,WEST,EAST,21.5,62.1
06-09-2017 01:01,car,WEST,EAST,21.5,61.7
06-09-2017 01:01,car,EAST,WEST,21.5,64.3
06-09-2017 01:01,car,WEST,EAST,21.5,54.7
06-09-2017 01:01,car,NORTH,SOUTH,21.5,64.8
06-09-2017 01:01,car,SOUTH,NORTH,21.5,65.4
06-09-2017 01:02,car,NORTH,SOUTH,21.5,51.9
06-09-2017 01:02,car,NORTH,SOUTH,21.5,64.4
06-09-2017 01:02,car,WEST,EAST,21.5,62.8
06-09-2017 01:02,car,EAST,WEST,21.5,56.8
06-09-2017 01:02,car,EAST,WEST,21.5,64.2
06-09-2017 01:02,car,NORTH,SOUTH,21.5,68.5
06-09-2017 01:02,car,EAST,WEST,21.5,62.9
06-09-2017 01:02,car,EAST,WEST,21.5,62.8
06-09-2017 01:02,car,NORTH,SOUTH,21.5,65.1
06-09-2017 01:02,car,SOUTH,NORTH,21.5,60.8
06-09-2017 01:02,car,EAST,WEST,21.5,70.8
06-09-2017 01:02,car,NORTH,SOUTH,21.5,79.1
06-09-2017 01:02,car,NORTH,SOUTH,21.5,50.2
06-09-2017 01:02,car,NORTH,SOUTH,21.5,52.2
06-09-2017 01:02,car,WEST,EAST,21.5,48.6
06-09-2017 01:02,car,EAST,WEST,21.5,62.6
06-09-2017 01:02,car,EAST,WEST,21.5,68.2
06-09-2017 01:02,car,NORTH,SOUTH,21.5,66.9
06-09-2017 01:02,car,WEST,EAST,21.5,59.9
06-09-2017 01:03,car,WEST,EAST,21.5,72.2
06-09-2017 01:03,car,EAST,WEST,21.5,58.7
06-09-2017 01:03,car,EAST,WEST,21.5,53.6
06-09-2017 01:03,car,SOUTH,NORTH,21.5,57.5
06-09-2017 01:03,truck,SOUTH,NORTH,21.5,38.9
06-09-2017 01:03,car,NORTH,SOUTH,21.5,69.7
06-09-2017 01:03,car,SOUTH,NORTH,21.5,63
06-09-2017 01:03,car,EAST,WEST,21.5,71.3
06-09-2017 01:04,car,WEST,EAST,21.5,55.9
06-09-2017 01:05,car,WEST,EAST,21.5,72.7
06-09-2017 01:05,car,SOUTH,NORTH,21.5,73.4
06-09-2017 01:06,car,SOUTH,NORTH,21.5,52.4
06-09-2017 01:06,car,NORTH,SOUTH,21.5,74.4
06-09-2017 01:06,car,NORTH,SOUTH,21.5,70.7
06-09-2017 01:06,car,SOUTH,NORTH,21.5,66.8
06-09-2017 01:08,car,WEST,EAST,21.5,64.8
06-09-2017 01:09,car,WEST,EAST,21.5,55.4
06-09-2017 01:10,car,WEST,EAST,21.5,55.7
06-09-2017 01:12,car,SOUTH,NORTH,21.5,67.8
06-09-2017 01:13,car,EAST,WEST,21.5,64.7
06-09-2017 01:13,car,WEST,EAST,21.5,56.6
06-09-2017 01:14,car,EAST,WEST,21.5,66.2
06-09-2017 01:15,bus,SOUTH,NORTH,21.5,40.6
06-09-2017 01:15,car,NORTH,SOUTH,21.5,62.6
06-09-2017 01:16,car,SOUTH,NORTH,21.5,81.4
06-09-2017 01:16,car,SOUTH,NORTH,21.5,64.7
06-09-2017 01:17,truck,EAST,WEST,21.5,35.6
06-09-2017 01:18,car,NORTH,SOUTH,21.5,55.5
06-09-2017 01:19,car,NORTH,SOUTH,21.5,58.6
06-09-2017 01:19,car,WEST,EAST,21.5,64.3
06-09-2017 01:21,car,SOUTH,NORTH,21.5,53.1
06-09-2017 01:22,car,EAST,WEST,21.5,56.9
06-09-2017 01:22,car,EAST,WEST,21.5,72.4
06-09-2017 01:22,car,NORTH,SOUTH,21.5,61.3
06-09-2017 01:23,car,EAST,WEST,21.5,61.9
06-09-2017 01:23,car,EAST,WEST,21.5,60.9
06-09-2017 01:24,car,NORTH,SOUTH,21.5,53.4
06-09-2017 01:24,car,NORTH,SOUTH,21.5,59.6
06-09-2017 01:24,car,NORTH,SOUTH,21.5,54.5
06-09-2017 01:26,car,SOUTH,NORTH,21.5,62.5
06-09-2017 01:26,car,NORTH,SOUTH,21.5,56.1
06-09-2017 01:26,car,SOUTH,NORTH,21.5,69.5
06-09-2017 01:26,car,SOUTH,NORTH,21.5,55.7
06-09-2017 01:27,car,NORTH,SOUTH,21.5,59.6
06-09-2017 01:27,car,EAST,WEST,21.5,67.1
06-09-2017 01:27,car,EAST,WEST,21.5,58
06-09-2017 01:28,car,WEST,EAST,21.5,61.3
06-09-2017 01:29,car,NORTH,SOUTH,21.5,66.9
06-09-2017 01:29,car,NORTH,SOUTH,21.5,74.4
06-09-2017 01:29,truck,NORTH,SOUTH,21.5,42.9
06-09-2017 01:29,car,NORTH,SOUTH,21.5,55.2
06-09-2017 01:30,car,EAST,WEST,21.5,66.8
06-09-2017 01:31,car,EAST,WEST,21.5,55.6
06-09-2017 01:32,car,WEST,EAST,21.5,62.1
06-09-2017 01:32,car,NORTH,SOUTH,21.5,49.8
06-09-2017 01:32,car,EAST,WEST,21.5,66.2
06-09-2017 01:33,car,NORTH,SOUTH,21.5,71.1
06-09-2017 01:33,car,SOUTH,NORTH,21.5,65.3
06-09-2017 01:33,car,SOUTH,NORTH,21.5,66.2
06-09-2017 01:34,car,WEST,EAST,21.5,61
06-09-2017 01:34,car,EAST,WEST,21.5,49.3
06-09-2017 01:35,car,WEST,EAST,21.5,62.3
06-09-2017 01:35,car,SOUTH,NORTH,21.5,70.9
06-09-2017 01:35,car,WEST,EAST,21.5,59.7
06-09-2017 01:36,car,SOUTH,NORTH,21.5,57.6
06-09-2017 01:36,car,WEST,EAST,21.5,53.7
06-09-2017 01:36,car,WEST,EAST,21.5,68.2
06-09-2017 01:37,car,NORTH,SOUTH,21.5,60.8
06-09-2017 01:38,car,SOUTH,NORTH,21.5,53.9
06-09-2017 01:38,car,WEST,EAST,21.5,64
06-09-2017 01:38,car,EAST,WEST,21.5,61.2
06-09-2017 01:38,car,EAST,WEST,21.5,48.9
06-09-2017 01:39,car,WEST,EAST,21.5,65.6
06-09-2017 01:39,car,WEST,EAST,21.5,64.4
06-09-2017 01:40,car,SOUTH,NORTH,21.5,59.8
06-09-2017 01:40,car,EAST,WEST,21.5,52.9
06-09-2017 01:40,car,SOUTH,NORTH,21.5,53.2
06-09-2017 01:40,car,NORTH,SOUTH,21.5,50.8
06-09-2017 01:40,car,EAST,WEST,21.5,58.1
06-09-2017 01:40,car,NORTH,SOUTH,21.5,58.7
06-09-2017 01:40,car,NORTH,SOUTH,21.5,55
06-09-2017 01:40,car,EAST,WEST,21.5,61.6
06-09-2017 01:40,car,SOUTH,NORTH,21.5,71.7
06-09-2017 01:41,car,WEST,EAST,21.5,58
06-09-2017 01:44,car,WEST,EAST,21.5,65.3
06-09-2017 01:45,car,NORTH,SOUTH,21.5,71
06-09-2017 01:48,car,EAST,WEST,21.5,68.7
06-09-2017 01:48,car,NORTH,SOUTH,21.5,56.1
06-09-2017 01:49,car,EAST,WEST,21.5,73.4
06-09-2017 01:49,car,SOUTH,NORTH,21.5,63.1
06-09-2017 01:53,car,NORTH,SOUTH,21.5,84
06-09-2017 01:54,car,WEST,EAST,21.5,47
06-09-2017 01:55,car,WEST,EAST,21.5,75.1
06-09-2017 01:58,car,EAST,WEST,21.5,68.3
06-09-2017 01:59,car,EAST,WEST,21.5,63.7
06-09-2017 02:00,car,WEST,EAST,21.5,68.1
06-09-2017 02:00,bus,NORTH,SOUTH,21.5,44.4
06-09-2017 02:00,car,NORTH,SOUTH,21.5,42.5
06-09-2017 02:00,car,NORTH,SOUTH,21.5,70.6
06-09-2017 02:00,car,WEST,EAST,21.5,57.9
06-09-2017 02:01,car,NORTH,SOUTH,21.5,48.6
06-09-2017 02:01,car,SOUTH,NORTH,21.5,70.8
06-09-2017 02:01,car,WEST,EAST,21.5,55.8
06-09-2017 02:01,car,WEST,EAST,21.5,59.7
06-09-2017 02:01,car,WEST,EAST,21.5,75.4
06-09-2017 02:01,car,NORTH,SOUTH,21.5,55.7
06-09-2017 02:01,car,EAST,WEST,21.5,66
06-09-2017 02:01,bus,WEST,EAST,21.5,37.2
06-09-2017 02:01,car,EAST,WEST,21.5,63.8
06-09-2017 02:02,car,WEST,EAST,21.5,58.4
06-09-2017 02:03,car,NORTH,SOUTH,21.5,62.6
06-09-2017 02:03,car,SOUTH,NORTH,21.5,57
06-09-2017 02:03,car,EAST,WEST,21.5,63.9
06-09-2017 02:04,car,EAST,WEST,21.5,49.8
06-09-2017 02:05,car,SOUTH,NORTH,21.5,62.1
06-09-2017 02:05,car,SOUTH,NORTH,21.5,51.2
06-09-2017 02:06,car,SOUTH,NORTH,21.5,46.5
06-09-2017 02:07,car,NORTH,SOUTH,21.5,72.8
06-09-2017 02:08,car,NORTH,SOUTH,21.5,76.3
06-09-2017 02:09,car,WEST,EAST,21.5,51.1
06-09-2017 02:09,car,SOUTH,NORTH,21.5,58.2
06-09-2017 02:10,car,WEST,EAST,21.5,57
06-09-2017 02:11,truck,WEST,EAST,21.5,33.4
06-09-2017 02:12,car,WEST,EAST,21.5,42.5
06-09-2017 02:13,car,EAST,WEST,21.5,64.3
06-09-2017 02:14,car,SOUTH,NORTH,21.5,66.7
06-09-2017 02:15,car,NORTH,SOUTH,21.5,47.6
06-09-2017 02:17,car,SOUTH,NORTH,21.5,53.2
06-09-2017 02:20,car,NORTH,SOUTH,21.5,52.5
06-09-2017 02:20,car,EAST,WEST,21.5,47.8
06-09-2017 02:21,car,EAST,WEST,21.5,48.2
06-09-2017 02:21,car,SOUTH,NORTH,21.5,79.3
06-09-2017 02:21,car,WEST,EAST,21.5,67.7
06-09-2017 02:22,car,EAST,WEST,21.5,74.2
06-09-2017 02:22,car,EAST,WEST,21.5,72.8
06-09-2017 02:22,car,SOUTH,NORTH,21.5,56.3
06-09-2017 02:23,car,NORTH,SOUTH,21.5,64.2
06-09-2017 02:25,car,NORTH,SOUTH,21.5,66.4
06-09-2017 02:25,car,NORTH,SOUTH,21.5,65.4
06-09-2017 02:26,car,WEST,EAST,21.5,65
06-09-2017 02:26,car,WEST,EAST,21.5,63.3
06-09-2017 02:27,car,EAST,WEST,21.5,57.5
06-09-2017 02:27,truck,SOUTH,NORTH,21.5,40.5
06-09-2017 02:29,car,NORTH,SOUTH,21.5,67.3
06-09-2017 02:31,car,EAST,WEST,21.5,42
06-09-2017 02:32,car,WEST,EAST,21.5,61.5
06-09-2017 02:35,car,SOUTH,NORTH,21.5,53.5
06-09-2017 02:36,car,EAST,WEST,21.5,69.6
06-09-2017 02:36,car,EAST,WEST,21.5,58.1
06-09-2017 02:38,car,EAST,WEST,21.5,66.2
06-09-2017 02:39,truck,EAST,WEST,21.5,43.2
06-09-2017 02:39,car,SOUTH,NORTH,21.5,65.6
06-09-2017 02:39,truck,SOUTH,NORTH,21.5,43
06-09-2017 02:40,truck,NORTH,SOUTH,21.5,44.3
06-09-2017 02:40,car,EAST,WEST,21.5,45.6
06-09-2017 02:41,car,NORTH,SOUTH,21.5,73
06-09-2017 02:42,car,WEST,EAST,21.5,63.3
06-09-2017 02:42,car,NORTH,SOUTH,21.5,67
06-09-2017 02:42,car,SOUTH,NORTH,21.5,57
06-09-2017 02:44,car,WEST,EAST,21.5,51.3
06-09-2017 02:45,car,NORTH,SOUTH,21.5,39.2
06-09-2017 02:46,car,EAST,WEST,21.5,61.3
06-09-2017 02:46,car,WEST,EAST,21.5,61.3
06-09-2017 02:47,car,NORTH,SOUTH,21.5,59.7
06-09-2017 02:49,car,EAST,WEST,21.5,58.5
06-09-2017 02:52,car,SOUTH,NORTH,21.5,56.4
06-09-2017 02:53,car,NORTH,SOUTH,21.5,64.5
06-09-2017 02:54,bus,EAST,WEST,21.5,38.8
06-09-2017 02:58,car,SOUTH,NORTH,21.5,57.6
06-09-2017 02:59,car,SOUTH,NORTH,21.5,47.7
06-09-2017 03:00,car,EAST,WEST,21.5,66.4
06-09-2017 03:00,car,SOUTH,NORTH,21.5,58.3
06-09-2017 03:00,car,EAST,WEST,21.5,65.6
06-09-2017 03:00,car,SOUTH,NORTH,21.5,55.5
06-09-2017 03:00,car,SOUTH,NORTH,21.5,65.5
06-09-2017 03:00,car,NORTH,SOUTH,21.5,66.5
06-09-2017 03:00,car,EAST,WEST,21.5,69.5
06-09-2017 03:00,car,NORTH,SOUTH,21.5,54.9
06-09-2017 03:00,car,WEST,EAST,21.5,59
06-09-2017 03:00,car,EAST,WEST,21.5,61.6
06-09-2017 03:00,car,SOUTH,NORTH,21.5,54.2
06-09-2017 03:00,car,WEST,EAST,21.5,61.7
06-09-2017 03:00,car,EAST,WEST,21.5,62.4
06-09-2017 03:00,car,EAST,WEST,21.5,66.8
06-09-2017 03:00,car,NORTH,SOUTH,21.5,58.2
06-09-2017 03:00,truck,WEST,EAST,21.5,43.1
06-09-2017 03:00,car,NORTH,SOUTH,21.5,70.2
06-09-2017 03:00,car,NORTH,SOUTH,21.5,66.5
06-09-2017 03:00,car,EAST,WEST,21.5,68.1
06-09-2017 03:00,car,EAST,WEST,21.5,68.8
06-09-2017 03:00,truck,EAST,WEST,21.5,38.1
06-09-2017 03:00,car,NORTH,SOUTH,21.5,58.1
06-09-2017 03:00,car,SOUTH,NORTH,21.5,69
06-09-2017 03:00,truck,WEST,EAST,21.5,44.2
06-09-2017 03:01,car,SOUTH,NORTH,21.5,63.4
06-09-2017 03:01,car,EAST,WEST,21.5,71.8
06-09-2017 03:01,car,SOUTH,NORTH,21.5,63.7
06-09-2017 03:01,car,NORTH,SOUTH,21.5,55.9
06-09-2017 03:01,car,NORTH,SOUTH,21.5,55.6
06-09-2017 03:01,car,SOUTH,NORTH,21.5,59.9
06-09-2017 03:01,car,EAST,WEST,21.5,61.3
06-09-2017 03:01,car,SOUTH,NORTH,21.5,70.6
06-09-2017 03:01,car,SOUTH,NORTH,21.5,67.9
06-09-2017 03:01,car,WEST,EAST,21.5,53.6
06-09-2017 03:01,car,SOUTH,NORTH,21.5,52.5
06-09-2017 03:01,car,NORTH,SOUTH,21.5,69.7
06-09-2017 03:02,car,SOUTH,NORTH,21.5,60.7
06-09-2017 03:02,car,NORTH,SOUTH,21.5,59.4
06-09-2017 03:02,car,EAST,WEST,21.5,64.5
06-09-2017 03:02,car,EAST,WEST,21.5,57.5
06-09-2017 03:02,car,SOUTH,NORTH,21.5,71.9
06-09-2017 03:02,car,WEST,EAST,21.5,45.3
06-09-2017 03:02,car,SOUTH,NORTH,21.5,36.2
06-09-2017 03:02,car,EAST,WEST,21.5,69.9
06-09-2017 03:03,car,WEST,EAST,21.5,67.5
06-09-2017 03:03,car,NORTH,SOUTH,21.5,64.4
06-09-2017 03:03,car,EAST,WEST,21.5,65.8
06-09-2017 03:03,car,EAST,WEST,21.5,56.1
06-09-2017 03:04,truck,NORTH,SOUTH,21.5,53.9
