Timestamp,Class,Entry,Exit,Distance_m,Speed_kmh
11-09-2017 00:03,car,SOUTH,NORTH,21.5,60.1
11-09-2017 00:03,car,WEST,EAST,21.5,65.3
11-09-2017 00:03,car,SOUTH,NORTH,21.5,65.1
11-09-2017 00:03,car,EAST,WEST,21.5,51.3
11-09-2017 00:03,car,WEST,EAST,21.5,56.7
11-09-2017 00:03,car,NORTH,SOUTH,21.5,57.5
11-09-2017 00:03,car,EAST,WEST,21.5,58.7
11-09-2017 00:04,car,WEST,EAST,21.5,69.3
11-09-2017 00:04,car,WEST,EAST,21.5,71.3
11-09-2017 00:05,car,SOUTH,NORTH,21.5,58.4
11-09-2017 00:05,truck,SOUTH,NORTH,21.5,53.2
11-09-2017 00:06,car,WEST,EAST,21.5,63.9
11-09-2017 00:06,car,WEST,EAST,21.5,64.1
11-09-2017 00:07,car,NORTH,SOUTH,21.5,73.9
11-09-2017 00:07,car,WEST,EAST,21.5,64.9
11-09-2017 00:08,car,EAST,WEST,21.5,57
11-09-2017 00:10,car,NORTH,SOUTH,21.5,43.3
11-09-2017 00:10,car,WEST,EAST,21.5,42.8
11-09-2017 00:10,car,NORTH,SOUTH,21.5,64.7
11-09-2017 00:13,car,NORTH,SOUTH,21.5,58.2
11-09-2017 00:13,car,WEST,EAST,21.5,59.1
11-09-2017 00:14,car,SOUTH,NORTH,21.5,70.6
11-09-2017 00:14,car,SOUTH,NORTH,21.5,68.6
11-09-2017 00:20,car,WEST,EAST,21.5,71.4
11-09-2017 00:22,car,EAST,WEST,21.5,53.6
11-09-2017 00:22,car,EAST,WEST,21.5,73.3
11-09-2017 00:24,car,NORTH,SOUTH,21.5,51.4
11-09-2017 00:27,car,NORTH,SOUTH,21.5,61.1
11-09-2017 00:27,car,WEST,EAST,21.5,9.1
11-09-2017 00:29,car,SOUTH,NORTH,21.5,8.7
11-09-2017 00:29,car,NORTH,SOUTH,21.5,65.5
11-09-2017 00:30,car,SOUTH,NORTH,21.5,60.3
11-09-2017 00:32,car,EAST,WEST,21.5,47.3
11-09-2017 00:33,car,SOUTH,NORTH,21.5,61.8
11-09-2017 00:33,car,WEST,EAST,21.5,63.7
11-09-2017 00:34,truck,EAST,WEST,21.5,42.2
11-09-2017 00:34,car,WEST,EAST,21.5,67.4
11-09-2017 00:34,car,EAST,WEST,21.5,65.6
11-09-2017 00:36,car,EAST,WEST,21.5,53
11-09-2017 00:36,bus,WEST,EAST,21.5,43.2
11-09-2017 00:36,car,NORTH,SOUTH,21.5,49.9
11-09-2017 00:38,car,NORTH,SOUTH,21.5,70.3
11-09-2017 00:38,car,SOUTH,NORTH,21.5,63.7
11-09-2017 00:39,car,SOUTH,NORTH,21.5,61.9
11-09-2017 00:40,car,NORTH,SOUTH,21.5,63.1
11-09-2017 00:40,car,WEST,EAST,21.5,70.5
11-09-2017 00:42,car,WEST,EAST,21.5,64.6
11-09-2017 00:44,car,EAST,WEST,21.5,66.2
11-09-2017 00:44,car,SOUTH,NORTH,21.5,60
11-09-2017 00:44,car,WEST,EAST,21.5,54.6
11-09-2017 00:45,car,NORTH,SOUTH,21.5,77
11-09-2017 00:48,car,WEST,EAST,21.5,57.8
11-09-2017 00:48,car,WEST,EAST,21.5,76.4
11-09-2017 00:48,car,WEST,EAST,21.5,76
11-09-2017 00:49,car,NORTH,SOUTH,21.5,55.2
11-09-2017 00:50,car,SOUTH,NORTH,21.5,85.3
11-09-2017 00:54,car,SOUTH,NORTH,21.5,60.2
11-09-2017 00:57,truck,SOUTH,NORTH,21.5,41.3
11-09-2017 00:58,car,EAST,WEST,21.5,71.4
11-09-2017 00:59,car,EAST,WEST,21.5,65
11-09-2017 00:59,car,NORTH,SOUTH,21.5,51.8
11-09-2017 01:00,car,NORTH,SOUTH,21.5,71
11-09-2017 01:00,car,NORTH,SOUTH,21.5,65.2
11-09-2017 01:00,car,NORTH,SOUTH,21.5,65.8
11-09-2017 01:00,car,WEST,EAST,21.5,75
11-09-2017 01:00,car,EAST,WEST,21.5,70.4
11-09-2017 01:00,car,NORTH,SOUTH,21.5,55.9
11-09-2017 01:00,car,EAST,WEST,21.5,67
11-09-2017 01:00,car,WEST,EAST,21.5,68.6
11-09-2017 01:00,car,SOUTH,NORTH,21.5,59.3
11-09-2017 01:00,car,WEST,EAST,21.5,68
11-09-2017 01:00,car,NORTH,SOUTH,21.5,50.4
11-09-2017 01:00,car,EAST,WEST,21.5,50.8
11-09-2017 01:00,car,NORTH,SOUTH,21.5,56.8
11-09-2017 01:00,car,WEST,EAST,21.5,69.7
11-09-2017 01:00,car,NORTH,SOUTH,21.5,74.3
11-09-2017 01:01,car,SOUTH,NORTH,21.5,60.7
11-09-2017 01:01,car,SOUTH,NORTH,21.5,62.9
11-09-2017 01:01,truck,SOUTH,NORTH,21.5,43
11-09-2017 01:01,car,NORTH,SOUTH,21.5,63.2
11-09-2017 01:01,truck,NORTH,SOUTH,21.5,37.5
11-09-2017 01:01,car,WEST,EAST,21.5,62.3
11-09-2017 01:01,car,SOUTH,NORTH,21.5,52.1
11-09-2017 01:01,car,EAST,WEST,21.5,56.3
11-09-2017 01:01,car,NORTH,SOUTH,21.5,68.4
11-09-2017 01:01,car,EAST,WEST,21.5,49.5
11-09-2017 01:02,car,EAST,WEST,21.5,45.2
11-09-2017 01:02,car,EAST,WEST,21.5,64.7
11-09-2017 01:02,car,NORTH,SOUTH,21.5,63.9
11-09-2017 01:02,truck,SOUTH,NORTH,21.5,38.3
11-09-2017 01:03,car,WEST,EAST,21.5,64.3
11-09-2017 01:03,car,NORTH,SOUTH,21.5,49.7
11-09-2017 01:03,car,SOUTH,NORTH,21.5,61.6
11-09-2017 01:03,car,WEST,EAST,21.5,53
11-09-2017 01:03,car,SOUTH,NORTH,21.5,53.6
11-09-2017 01:03,car,WEST,EAST,21.5,59.3
11-09-2017 01:04,car,EAST,WEST,21.5,71.1
11-09-2017 01:04,car,WEST,EAST,21.5,61
11-09-2017 01:04,car,EAST,WEST,21.5,67.9
11-09-2017 01:05,car,NORTH,SOUTH,21.5,51.9
11-09-2017 01:05,car,WEST,EAST,21.5,52.6
11-09-2017 01:05,car,NORTH,SOUTH,21.5,74.3
11-09-2017 01:06,car,EAST,WEST,21.5,76.3
11-09-2017 01:06,car,SOUTH,NORTH,21.5,65.9
11-09-2017 01:07,car,NORTH,SOUTH,21.5,61.1
11-09-2017 01:07,car,WEST,EAST,21.5,55.6
11-09-2017 01:07,car,EAST,WEST,21.5,60.4
11-09-2017 01:13,car,SOUTH,NORTH,21.5,66.3
11-09-2017 01:15,car,SOUTH,NORTH,21.5,43.8
11-09-2017 01:15,bus,EAST,WEST,21.5,32.8
11-09-2017 01:15,car,SOUTH,NORTH,21.5,71.6
11-09-2017 01:15,truck,NORTH,SOUTH,21.5,38.2
11-09-2017 01:15,car,SOUTH,NORTH,21.5,54.8
11-09-2017 01:15,car,EAST,WEST,21.5,64.9
11-09-2017 01:16,car,SOUTH,NORTH,21.5,62.9
11-09-2017 01:17,truck,SOUTH,NORTH,21.5,46.2
11-09-2017 01:17,car,NORTH,SOUTH,21.5,44.7
11-09-2017 01:17,car,SOUTH,NORTH,21.5,56
11-09-2017 01:19,car,EAST,WEST,21.5,59.3
11-09-2017 01:20,car,SOUTH,NORTH,21.5,70.4
11-09-2017 01:21,car,WEST,EAST,21.5,74.1
11-09-2017 01:23,car,NORTH,SOUTH,21.5,47.9
11-09-2017 01:23,truck,NORTH,SOUTH,21.5,45.7
11-09-2017 01:23,car,SOUTH,NORTH,21.5,59.9
11-09-2017 01:24,car,EAST,WEST,21.5,48.8
11-09-2017 01:26,car,SOUTH,NORTH,21.5,52.7
11-09-2017 01:26,car,NORTH,SOUTH,21.5,63.7
11-09-2017 01:27,car,EAST,WEST,21.5,60.7
11-09-2017 01:27,truck,SOUTH,NORTH,21.5,42.4
11-09-2017 01:28,car,NORTH,SOUTH,21.5,65
11-09-2017 01:29,car,SOUTH,NORTH,21.5,65.1
11-09-2017 01:30,car,WEST,EAST,21.5,63.9
11-09-2017 01:32,car,EAST,WEST,21.5,64.8
11-09-2017 01:33,car,SOUTH,NORTH,21.5,62.1
11-09-2017 01:33,car,SOUTH,NORTH,21.5,75.5
11-09-2017 01:34,car,EAST,WEST,21.5,73
11-09-2017 01:35,car,WEST,EAST,21.5,83.7
11-09-2017 01:35,car,SOUTH,NORTH,21.5,52.3
11-09-2017 01:35,car,WEST,EAST,21.5,60.5
11-09-2017 01:37,car,EAST,WEST,21.5,53.1
11-09-2017 01:37,car,NORTH,SOUTH,21.5,70.4
11-09-2017 01:38,motorcycle,EAST,WEST,21.5,77
11-09-2017 01:38,car,SOUTH,NORTH,21.5,70.9
11-09-2017 01:39,car,EAST,WEST,21.5,58.2
11-09-2017 01:40,car,NORTH,SOUTH,21.5,48.2
11-09-2017 01:40,car,EAST,WEST,21.5,74.8
11-09-2017 01:41,car,EAST,WEST,21.5,63.4
11-09-2017 01:42,car,WEST,EAST,21.5,57.9
11-09-2017 01:42,car,NORTH,SOUTH,21.5,62.1
11-09-2017 01:42,car,EAST,WEST,21.5,61.8
11-09-2017 01:42,car,EAST,WEST,21.5,66.1
11-09-2017 01:43,car,NORTH,SOUTH,21.5,59.7
11-09-2017 01:43,car,WEST,EAST,21.5,54.8
11-09-2017 01:44,car,SOUTH,NORTH,21.5,63.6
11-09-2017 01:45,car,NORTH,SOUTH,21.5,50.7
11-09-2017 01:45,car,SOUTH,NORTH,21.5,45.2
11-09-2017 01:46,car,WEST,EAST,21.5,59.7
11-09-2017 01:47,car,EAST,WEST,21.5,60.9
11-09-2017 01:48,car,NORTH,SOUTH,21.5,60
11-09-2017 01:50,car,EAST,WEST,21.5,50.5
11-09-2017 01:52,car,WEST,EAST,21.5,54.9
11-09-2017 01:53,car,WEST,EAST,21.5,63
11-09-2017 01:54,car,NORTH,SOUTH,21.5,51.7
11-09-2017 01:55,car,EAST,WEST,21.5,62.8
11-09-2017 02:00,bus,WEST,EAST,21.5,34.8
11-09-2017 02:00,car,EAST,WEST,21.5,60.9
11-09-2017 02:00,car,NORTH,SOUTH,21.5,74.9
11-09-2017 02:00,car,NORTH,SOUTH,21.5,64.3
11-09-2017 02:00,car,WEST,EAST,21.5,50
11-09-2017 02:00,car,EAST,WEST,21.5,62.2
11-09-2017 02:00,car,WEST,EAST,21.5,63.1
11-09-2017 02:00,car,NORTH,SOUTH,21.5,55.8
11-09-2017 02:00,car,EAST,WEST,21.5,75.6
11-09-2017 02:00,car,WEST,EAST,21.5,68.9
11-09-2017 02:00,car,WEST,EAST,21.5,61.2
11-09-2017 02:00,car,SOUTH,NORTH,21.5,47.9
11-09-2017 02:00,car,WEST,EAST,21.5,45.7
11-09-2017 02:01,car,WEST,EAST,21.5,52.7
11-09-2017 02:01,car,EAST,WEST,21.5,68.5
11-09-2017 02:01,car,WEST,EAST,21.5,57.6
11-09-2017 02:01,car,EAST,WEST,21.5,47.9
11-09-2017 02:01,car,WEST,EAST,21.5,69.5
11-09-2017 02:01,car,EAST,WEST,21.5,49.3
11-09-2017 02:01,car,EAST,WEST,21.5,66.1
11-09-2017 02:01,car,NORTH,SOUTH,21.5,69.7
11-09-2017 02:02,car,WEST,EAST,21.5,72.9
11-09-2017 02:02,car,EAST,WEST,21.5,73.6
11-09-2017 02:02,truck,EAST,WEST,21.5,37
11-09-2017 02:02,car,WEST,EAST,21.5,69.8
11-09-2017 02:03,car,WEST,EAST,21.5,53.2
11-09-2017 02:03,car,WEST,EAST,21.5,65.3
11-09-2017 02:03,car,SOUTH,NORTH,21.5,43.9
11-09-2017 02:03,car,WEST,EAST,21.5,66
11-09-2017 02:04,car,NORTH,SOUTH,21.5,62.7
11-09-2017 02:04,truck,SOUTH,NORTH,21.5,47.7
11-09-2017 02:04,car,WEST,EAST,21.5,55.4
11-09-2017 02:04,car,NORTH,SOUTH,21.5,84.2
11-09-2017 02:04,car,SOUTH,NORTH,21.5,55
11-09-2017 02:05,car,WEST,EAST,21.5,66.5
11-09-2017 02:05,car,NORTH,SOUTH,21.5,70.7
11-09-2017 02:06,car,SOUTH,NORTH,21.5,66.8
11-09-2017 02:06,car,NORTH,SOUTH,21.5,70
11-09-2017 02:06,car,WEST,EAST,21.5,57.7
11-09-2017 02:08,car,SOUTH,NORTH,21.5,57.1
11-09-2017 02:09,car,NORTH,SOUTH,21.5,47.5
11-09-2017 02:12,car,SOUTH,NORTH,21.5,77.7
11-09-2017 02:13,car,WEST,EAST,21.5,57.1
11-09-2017 02:13,bus,EAST,WEST,21.5,36.1
11-09-2017 02:15,car,WEST,EAST,21.5,61.4
11-09-2017 02:16,car,NORTH,SOUTH,21.5,55.8
11-09-2017 02:22,car,NORTH,SOUTH,21.5,64.4
11-09-2017 02:24,car,EAST,WEST,21.5,77.7
11-09-2017 02:25,car,EAST,WEST,21.5,58.9
11-09-2017 02:26,car,SOUTH,NORTH,21.5,44.1
11-09-2017 02:27,car,NORTH,SOUTH,21.5,68.2
11-09-2017 02:28,car,WEST,EAST,21.5,57.3
11-09-2017 02:29,car,EAST,WEST,21.5,57.2
11-09-2017 02:30,car,NORTH,SOUTH,21.5,48.6
11-09-2017 02:31,car,SOUTH,NORTH,21.5,51.1
11-09-2017 02:32,car,SOUTH,NORTH,21.5,59.6
11-09-2017 02:34,car,SOUTH,NORTH,21.5,57.9
11-09-2017 02:34,car,SOUTH,NORTH,21.5,55.5
11-09-2017 02:35,car,NORTH,SOUTH,21.5,75.1
11-09-2017 02:36,car,EAST,WEST,21.5,68.4
11-09-2017 02:36,car,EAST,WEST,21.5,59.2
11-09-2017 02:36,car,SOUTH,NORTH,21.5,53.1
11-09-2017 02:38,car,SOUTH,NORTH,21.5,52.5
11-09-2017 02:38,car,WEST,EAST,21.5,62.4
11-09-2017 02:39,car,NORTH,SOUTH,21.5,54.5
11-09-2017 02:39,car,WEST,EAST,21.5,58.8
11-09-2017 02:40,car,NORTH,SOUTH,21.5,65.7
11-09-2017 02:41,car,WEST,EAST,21.5,54.3
11-09-2017 02:43,car,WEST,EAST,21.5,77.2
11-09-2017 02:47,car,EAST,WEST,21.5,66
11-09-2017 02:50,car,NORTH,SOUTH,21.5,78.3
11-09-2017 02:52,bus,NORTH,SOUTH,21.5,47.9
11-09-2017 02:58,car,WEST,EAST,21.5,57.2
11-09-2017 03:00,car,SOUTH,NORTH,21.5,61.5
11-09-2017 03:00,car,NORTH,SOUTH,21.5,64.7
11-09-2017 03:00,car,NORTH,SOUTH,21.5,56.6
11-09-2017 03:00,car,EAST,WEST,21.5,64.3
11-09-2017 03:00,car,SOUTH,NORTH,21.5,64.5
11-09-2017 03:00,car,SOUTH,NORTH,21.5,61.4
11-09-2017 03:00,car,SOUTH,NORTH,21.5,53.4
11-09-2017 03:00,bus,SOUTH,NORTH,21.5,28.1
11-09-2017 03:00,truck,WEST,EAST,21.5,35.7
11-09-2017 03:00,car,SOUTH,NORTH,21.5,58.8
11-09-2017 03:00,car,NORTH,SOUTH,21.5,62.9
11-09-2017 03:00,car,WEST,EAST,21.5,67.9
11-09-2017 03:00,car,NORTH,SOUTH,21.5,54.5
11-09-2017 03:00,car,NORTH,SOUTH,21.5,63.4
11-09-2017 03:01,car,EAST,WEST,21.5,53.5
11-09-2017 03:01,car,WEST,EAST,21.5,66.9
11-09-2017 03:01,car,NORTH,SOUTH,21.5,56.4
11-09-2017 03:01,car,EAST,WEST,21.5,66.4
11-09-2017 03:01,car,SOUTH,NORTH,21.5,71.2
11-09-2017 03:01,car,NORTH,SOUTH,21.5,60.9
11-09-2017 03:01,car,NORTH,SOUTH,21.5,60.1
11-09-2017 03:02,car,EAST,WEST,21.5,74.4
11-09-2017 03:02,truck,EAST,WEST,21.5,39.3
11-09-2017 03:02,car,WEST,EAST,21.5,54.1
11-09-2017 03:02,car,EAST,WEST,21.5,54.1
11-09-2017 03:02,car,EAST,WEST,21.5,65.8
11-09-2017 03:02,car,NORTH,SOUTH,21.5,53.6
11-09-2017 03:02,car,SOUTH,NORTH,21.5,46.7
11-09-2017 03:02,car,NORTH,SOUTH,21.5,50.9
11-09-2017 03:02,car,WEST,EAST,21.5,60.1
11-09-2017 03:02,car,SOUTH,NORTH,21.5,75.6
11-09-2017 03:03,car,NORTH,SOUTH,21.5,62.1
11-09-2017 03:03,car,EAST,WEST,21.5,67.2
11-09-2017 03:03,car,WEST,EAST,21.5,66.3
11-09-2017 03:03,car,SOUTH,NORTH,21.5,50.7
11-09-2017 03:03,car,SOUTH,NORTH,21.5,50.8
11-09-2017 03:03,car,EAST,WEST,21.5,57.2
11-09-2017 03:03,car,EAST,WEST,21.5,41.5
11-09-2017 03:03,car,SOUTH,NORTH,21.5,52.4
11-09-2017 03:03,car,NORTH,SOUTH,21.5,69.4
11-09-2017 03:03,car,NORTH,SOUTH,21.5,64.6
11-09-2017 03:04,car,NORTH,SOUTH,21.5,64.5
11-09-2017 03:04,car,SOUTH,NORTH,21.5,47.7
11-09-2017 03:04,car,SOUTH,NORTH,21.5,45.7
11-09-2017 03:05,car,SOUTH,NORTH,21.5,67.9
11-09-2017 03:05,car,EAST,WEST,21.5,79.1
11-09-2017 03:06,car,NORTH,SOUTH,21.5,44.5
11-09-2017 03:07,car,EAST,WEST,21.5,58.8
11-09-2017 03:07,car,EAST,WEST,21.5,73.8
11-09-2017 03:07,car,WEST,EAST,21.5,64.8
11-09-2017 03:07,car,NORTH,SOUTH,21.5,54
11-09-2017 03:07,car,SOUTH,NORTH,21.5,62.2
11-09-2017 03:08,car,SOUTH,NORTH,21.5,73.5
11-09-2017 03:09,car,EAST,WEST,21.5,69.8
11-09-2017 03:09,car,SOUTH,NORTH,21.5,53.9
11-09-2017 03:09,car,EAST,WEST,21.5,71.8
11-09-2017 03:10,car,EAST,WEST,21.5,60.4
11-09-2017 03:11,car,EAST,WEST,21.5,62.8
11-09-2017 03:13,car,SOUTH,NORTH,21.5,71
11-09-2017 03:15,car,EAST,WEST,21.5,71.2
11-09-2017 03:18,car,EAST,WEST,21.5,77.9
11-09-2017 03:18,car,SOUTH,NORTH,21.5,55.8
11-09-2017 03:19,car,SOUTH,NORTH,21.5,60
11-09-2017 03:20,car,NORTH,SOUTH,21.5,60.5
11-09-2017 03:21,car,WEST,EAST,21.5,71.7
11-09-2017 03:22,car,SOUTH,NORTH,21.5,55.6
11-09-2017 03:22,car,WEST,EAST,21.5,69.9
11-09-2017 03:23,car,EAST,WEST,21.5,59.2
11-09-2017 03:24,car,EAST,WEST,21.5,64.3
11-09-2017 03:24,car,SOUTH,NORTH,21.5,60.7
11-09-2017 03:25,car,NORTH,SOUTH,21.5,73.1
11-09-2017 03:25,car,NORTH,SOUTH,21.5,53.5
11-09-2017 03:26,car,SOUTH,NORTH,21.5,68.4
11-09-2017 03:26,car,EAST,WEST,21.5,60.6
11-09-2017 03:26,car,WEST,EAST,21.5,62.4
11-09-2017 03:27,car,WEST,EAST,21.5,47.2
11-09-2017 03:27,car,NORTH,SOUTH,21.5,70.6
11-09-2017 03:28,car,EAST,WEST,21.5,51.9
11-09-2017 03:29,car,NORTH,SOUTH,21.5,74.1
11-09-2017 03:30,car,WEST,EAST,21.5,49.4
11-09-2017 03:30,car,EAST,WEST,21.5,73.3
11-09-2017 03:30,car,WEST,EAST,21.5,40.2
11-09-2017 03:30,car,SOUTH,NORTH,21.5,61.4
11-09-2017 03:30,car,SOUTH,NORTH,21.5,50.1
11-09-2017 03:32,car,SOUTH,NORTH,21.5,56.9
11-09-2017 03:33,truck,EAST,WEST,21.5,29.3
11-09-2017 03:33,car,EAST,WEST,21.5,73.3
11-09-2017 03:34,truck,NORTH,SOUTH,21.5,38.6
11-09-2017 03:34,truck,SOUTH,NORTH,21.5,43.8
11-09-2017 03:34,car,SOUTH,NORTH,21.5,56.1
11-09-2017 03:35,car,NORTH,SOUTH,21.5,59.2
11-09-2017 03:36,car,NORTH,SOUTH,21.5,68.4
11-09-2017 03:36,car,EAST,WEST,21.5,62.5
11-09-2017 03:37,car,WEST,EAST,21.5,55.5
11-09-2017 03:37,car,NORTH,SOUTH,21.5,7.8
11-09-2017 03:38,car,WEST,EAST,21.5,61.3
11-09-2017 03:39,car,WEST,EAST,21.5,69.1
11-09-2017 03:39,car,NORTH,SOUTH,21.5,61.1
11-09-2017 03:40,car,NORTH,SOUTH,21.5,79.8
11-09-2017 03:43,car,WEST,EAST,21.5,74.2
11-09-2017 03:44,car,EAST,WEST,21.5,57.4
11-09-2017 03:44,car,EAST,WEST,21.5,62.8
11-09-2017 03:44,car,SOUTH,NORTH,21.5,65.6
11-09-2017 03:45,car,SOUTH,NORTH,21.5,74.2
11-09-2017 03:45,car,NORTH,SOUTH,21.5,8.5
11-09-2017 03:46,car,EAST,WEST,21.5,68.5
11-09-2017 03:46,car,NORTH,SOUTH,21.5,60.9
11-09-2017 03:52,car,SOUTH,NORTH,21.5,57.7
11-09-2017 03:59,car,EAST,WEST,21.5,57.6
11-09-2017 04:00,car,EAST,WEST,21.5,47.7
11-09-2017 04:00,car,WEST,EAST,21.5,51.8
11-09-2017 04:00,car,SOUTH,NORTH,21.5,59
11-09-2017 04:00,car,NORTH,SOUTH,21.5,70.5
11-09-2017 04:00,car,WEST,EAST,21.5,48.9
11-09-2017 04:00,car,NORTH,SOUTH,21.5,60.9
11-09-2017 04:00,car,WEST,EAST,21.5,61.3
11-09-2017 04:00,car,NORTH,SOUTH,21.5,64.3
11-09-2017 04:00,truck,EAST,WEST,21.5,37.5
11-09-2017 04:01,truck,EAST,WEST,21.5,45.3
11-09-2017 04:01,car,NORTH,SOUTH,21.5,70.7
11-09-2017 04:01,car,NORTH,SOUTH,21.5,51.5
11-09-2017 04:01,car,SOUTH,NORTH,21.5,61.6
11-09-2017 04:01,truck,NORTH,SOUTH,21.5,47
11-09-2017 04:01,car,SOUTH,NORTH,21.5,54.3
11-09-2017 04:01,car,WEST,EAST,21.5,62.5
11-09-2017 04:01,car,SOUTH,NORTH,21.5,50.3
11-09-2017 04:01,car,WEST,EAST,21.5,66.2
11-09-2017 04:02,car,EAST,WEST,21.5,61.4
11-09-2017 04:02,car,NORTH,SOUTH,21.5,70.5
11-09-2017 04:02,car,WEST,EAST,21.5,65.5
11-09-2017 04:02,car,WEST,EAST,21.5,66.3
11-09-2017 04:02,car,WEST,EAST,21.5,53.7
11-09-2017 04:02,car,WEST,EAST,21.5,58.4
11-09-2017 04:02,truck,SOUTH,NORTH,21.5,44.2
11-09-2017 04:02,car,WEST,EAST,21.5,81.5
11-09-2017 04:02,car,EAST,WEST,21.5,54.3
11-09-2017 04:03,car,EAST,WEST,21.5,67.4
11-09-2017 04:03,car,EAST,WEST,21.5,63.7
11-09-2017 04:03,truck,NORTH,SOUTH,21.5,53.1
11-09-2017 04:04,car,EAST,WEST,21.5,56.4
11-09-2017 04:04,car,WEST,EAST,21.5,57
11-09-2017 04:04,car,NORTH,SOUTH,21.5,66.1
11-09-2017 04:05,car,WEST,EAST,21.5,61
11-09-2017 04:05,car,EAST,WEST,21.5,54.5
11-09-2017 04:05,car,EAST,WEST,21.5,58.4
11-09-2017 04:06,car,WEST,EAST,21.5,54.9
11-09-2017 04:06,car,WEST,EAST,21.5,64.2
11-09-2017 04:06,car,EAST,WEST,21.5,51.8
11-09-2017 04:07,car,EAST,WEST,21.5,55
11-09-2017 04:07,car,NORTH,SOUTH,21.5,54.7
11-09-2017 04:07,car,SOUTH,NORTH,21.5,60.4
11-09-2017 04:08,car,SOUTH,NORTH,21.5,63.4
11-09-2017 04:08,car,NORTH,SOUTH,21.5,57.1
11-09-2017 04:08,car,EAST,WEST,21.5,71.3
11-09-2017 04:08,car,NORTH,SOUTH,21.5,64.7
11-09-2017 04:08,car,WEST,EAST,21.5,77.2
11-09-2017 04:08,car,SOUTH,NORTH,21.5,62.6
11-09-2017 04:09,car,NORTH,SOUTH,21.5,57
11-09-2017 04:11,car,EAST,WEST,21.5,73.6
11-09-2017 04:14,car,SOUTH,NORTH,21.5,50.8
11-09-2017 04:14,car,WEST,EAST,21.5,58.3
11-09-2017 04:14,car,NORTH,SOUTH,21.5,52.5
11-09-2017 04:17,bus,SOUTH,NORTH,21.5,34.5
11-09-2017 04:19,car,EAST,WEST,21.5,61.3
11-09-2017 04:22,car,EAST,WEST,21.5,59.4
11-09-2017 04:23,car,SOUTH,NORTH,21.5,41.4
11-09-2017 04:24,bus,EAST,WEST,21.5,41.7
11-09-2017 04:25,car,WEST,EAST,21.5,66.4
11-09-2017 04:25,car,SOUTH,NORTH,21.5,52
11-09-2017 04:26,car,NORTH,SOUTH,21.5,72.7
11-09-2017 04:29,car,EAST,WEST,21.5,47.5
11-09-2017 04:30,car,EAST,WEST,21.5,63.6
11-09-2017 04:31,car,NORTH,SOUTH,21.5,64.2
11-09-2017 04:31,car,NORTH,SOUTH,21.5,52.3
11-09-2017 04:32,car,NORTH,SOUTH,21.5,53.5
11-09-2017 04:34,car,WEST,EAST,21.5,66.3
11-09-2017 04:37,car,WEST,EAST,21.5,50.8
11-09-2017 04:38,car,WEST,EAST,21.5,56.5
11-09-2017 04:39,car,EAST,WEST,21.5,49.3
11-09-2017 04:41,car,WEST,EAST,21.5,66.2
11-09-2017 04:41,car,EAST,WEST,21.5,54.3
11-09-2017 04:43,car,SOUTH,NORTH,21.5,71
11-09-2017 04:46,car,NORTH,SOUTH,21.5,69.5
